chunk_id,source_file,chunk_index,char_count,preview
chunk_00289,08_광산안전법_시행규칙.txt,13,1499,"광산안전도, 채광원도 및 장소 별 생산실적표를 작성하여 사무소장에게 제출하여야 한다. ③ 사무소장은 제1항 및 제2항에 따라 제출된 광산안전도를 한국광해광업공단에 이관하여 보존할 수 있도록 조치 하여야 한다.<개정 "
chunk_00290,08_광산안전법_시행규칙.txt,14,898,"신고 및 시설폐지 신고 기한 5. 제19조에 따른 안전관리직원의 선임 및 해임 신고 기한 6. 제23조에 따른 안전계원의 준수사항 7. 제25조제2항에 따른 안전관리직원의 대리자 선임 신고 기한 부칙 <제1호,202"
chunk_00291,09_광산안전기술기준_제10차개정_2024-12-19.txt,1,1500,===== PAGE 1 ===== - 1 - 광산안전기술기준제정  2017.01.31.제1차 개정  2017.06.30.제2차 개정  2018.01.11.  제3차 개정  2018.09.07. 제4차 개정  2019
chunk_00292,09_광산안전기술기준_제10차개정_2024-12-19.txt,2,1500,"있다. ===== PAGE 3 ===== - 3 - 제6조(유해가스) 광산근로자가 작업하거나 통행하는 갱내 공기중 유해가스는 작업시간 8시간 동안의 평균농도를 기준으로 다음 각 호의 기준치이하로 하여야 한다. 다만,"
chunk_00293,09_광산안전기술기준_제10차개정_2024-12-19.txt,3,1499,"또는 조광권자, 광산안전관리직원이 보호장구의 착용 등으로 안전상 지장이 없다고 인정하는 경우에는 그러하지 아니하다.  1. 최대충격소음의 강도가 115 dB(A)초과 120 dB(A)이하 : １일 1만회이내의 노출 "
chunk_00294,09_광산안전기술기준_제10차개정_2024-12-19.txt,4,1499,(대기압측정기와 온도계) 광산근로자가 갱내에서 작업하는 갑종탄광 및 심도 300 m 이상인 광산에서는 적절한 곳에 대기압측정기와 온도계를 비치하여야 한다. 제15조(입ㆍ배기갱) 입기갱과 배기갱은 각각 다른 위치에 설
chunk_00295,09_광산안전기술기준_제10차개정_2024-12-19.txt,5,1499,된 후 운전을 재개시한 때에는 안전상 필요한 조치를 취한 후가 아니면 위험구역에 송전하거나 광산근로자에게 작업을 시켜서는 안 된다.제18조(보조선풍기) ①보조선풍기는 주요 선풍기만으로 전체 갱도의 통기가 어려울 경우
chunk_00296,09_광산안전기술기준_제10차개정_2024-12-19.txt,6,1500,"의 재료를 사용하여 차단벽을 설치하여야 한다.  ④풍문은 항상 닫아두어야 하며 이를 연 광산근로자는 통과 즉시 이를 닫아야 한다.제21조(풍교) 풍교를 설치할 때에는 누풍이 없도록 하고, 철재류, 콘크리트 등의 재료"
chunk_00297,09_광산안전기술기준_제10차개정_2024-12-19.txt,7,1500,"가 있을 경우 결과자료로 대체할 수 있다. ===== PAGE 11 ===== - 11 - ②제1항의 규정에 의하여 측정한 결과, 이상을 발견할 때에는 필요한 조치를 취하고 이에 관한 사항을 안전일지에 기재하여야 한"
chunk_00298,09_광산안전기술기준_제10차개정_2024-12-19.txt,8,1499,"로 대피시킨 후 울타리 등 기타 방법으로 통행을 완전히 차단하고 일정의 경계표시를 한 후 지체없이 광업권자 또는 조광권자, 광산안전관리직원에게 보고하여야 한다.  ③제1항 및 제2항의 규정은광업권자 또는 조광권자, "
chunk_00299,09_광산안전기술기준_제10차개정_2024-12-19.txt,9,1500,"화시설을 갖추어야 한다.  3. 조명시설을 갖추어야 한다.  4. 갱외사무실과 연결할 수 있는 통신시설을 갖추어야 한다.  ②불의 사용지정장소 외에 광업권자 또는 조광권자, 광산안전관리직원이 불의 사용을 지정하는 장"
chunk_00300,09_광산안전기술기준_제10차개정_2024-12-19.txt,10,1499,진입하지 못하도록 하여야한다.  ②갱내의 경사진 채굴작업장에서는 광석 및 광산버력의 전석방지시설을 설치하여야 한다. ===== PAGE 16 ===== - 16 - ③석탄광산의 경우 채준작업 중에 천반에 공동으로 인
chunk_00301,09_광산안전기술기준_제10차개정_2024-12-19.txt,11,1500,야 한다.  2. 채굴작업전에 낙반 또는 낙석의 우려가 있는 부석은 장비 등을 활용하여 안전한 방법으로 제거하여야 한다.  3. 계단의 최대 높이는 계단 하부의 작업면에서 작업하는 인원의 안전을 위하여 기준안전율을 
chunk_00302,09_광산안전기술기준_제10차개정_2024-12-19.txt,12,1498,===== - 19 - 방안을 강구하여야 한다.  ②갱내 채굴적 또는 현재 가행중인 갱내 채굴장에 인접하여 노천채굴을 할 경우 안전에 관한 예방 조치 내용을 문서로 작성하여 보관하여야 한다.제50조(폐지시의 조치) 
chunk_00303,09_광산안전기술기준_제10차개정_2024-12-19.txt,13,1499,사용 장비의 적정성을 검토하여야 한다.  ②굴착 중인 상향굴착 작업장으로의 기계적인 수단으로 정상적인 진출입을 위해서는 다음 각 호의 사항을 확인하여야 한다.  1. 승갱의 점검 및 재해 발생에 대비하기 위하여 작업
chunk_00304,09_광산안전기술기준_제10차개정_2024-12-19.txt,14,1500,"현황을 기록부에 기록보관하여야 한다.  2. 화약류 보관함의 내부는 목재, 외부는 철재로 견고히 제작하고 안전한 장소에 두어야 한다.  3. 석탄광산의 화약발파안전계원은 발파수첩을 휴대하여야 하며 화약류의 사용현황을"
chunk_00305,09_광산안전기술기준_제10차개정_2024-12-19.txt,15,1500,를 확인하고 또 누구든지 발파지점에 접근하는 것을 방지하고 화약발파안전계원 또는 광산안전법 제10조 제1항에 따른 화약류관리보안책임자 자신도 대피 장소를 미리 선정하여 두어야 한다.    다. 발파 시 그 발파개소에
chunk_00306,09_광산안전기술기준_제10차개정_2024-12-19.txt,16,1500,원 자신이 휴대하여야 하며 발파할 때 이외에는 핸들이나 키를 발파기와 따로 두어야 한다.    2) 발파한 다음에는 즉시 발파기에서 핸들이나 키를 빼서 자신이 휴대 하여야 한다.    3) 발파기는 화약발파안전계원이
chunk_00307,09_광산안전기술기준_제10차개정_2024-12-19.txt,17,1500,충분히 확보한 후  접근하여야 한다.   나. 불발된 장약이 있을 때에는 당해 작업자 입회하에 다음 각항의 ===== PAGE 27 ===== - 27 - 규정에 의하여 처리하여야 한다.    1) 불발된 장약공으로
chunk_00308,09_광산안전기술기준_제10차개정_2024-12-19.txt,18,1500,"로를 차단하여야 한다. 다만, 다음 각 호의 경우에는 예외로 한다.  1. 비상경보설비, 비상조명설비, 폭발위험장소의 환기설비, 위험물보관장소 등의 장치·설비의 가동이 중지되어 사고의 위험이 증가되는 경우  2. 전"
chunk_00309,09_광산안전기술기준_제10차개정_2024-12-19.txt,19,1499,"하여야 한다.  1. 충전전로를 정전시키는 경우에는 제62조에 따른 조치를 하여야 한다.  2. 충전전로를 방호, 차폐하거나 절연 등의 조치를 하는 경우에는 작업자의 신체가 전로와 직접 접촉하거나 전도재료, 공구 또"
chunk_00310,09_광산안전기술기준_제10차개정_2024-12-19.txt,20,1499,"있는 금속제 방책을 사용하거나, 제1항의 표에 정한 접근 한계거리 이내에 설치해서는 안 된다.  ③광업권자 또는 조광권자는 제2항의 조치가 곤란한 경우에는 작업자를 감전위험에서 보호하기 위하여 사전에 위험을 경고하는"
chunk_00311,09_광산안전기술기준_제10차개정_2024-12-19.txt,21,1499,전기기계·기구·배선 또는 이동전선에 대해서는 제61조부터 제66조까지의 규정을 적용하지 않은다.제68조(경계표시의 게시 등) ①전기안전계원 또는 전기안전계원이 지정한 자가 아니면 취급할 수 없는 전기기기 등이 있는 
chunk_00312,09_광산안전기술기준_제10차개정_2024-12-19.txt,22,1500,5 - 제71조(접지극) ①갱내에서의 접지극은 그 묻은 위치와 접지공사의 종류를 표시하여야 한다.  ②접지도체와 접지극의 접속은 전기적으로 완벽하게 접속되도록 하여야 한다.제72조(철판 등의 접지) 강대케이블외의 배
chunk_00313,09_광산안전기술기준_제10차개정_2024-12-19.txt,23,1499,"=== PAGE 37 ===== - 37 - ②갑종탄광의 갱내에서는 압입접속장치를 운전조작용에 사용하여서는 안 된다.  ③개폐기는 전기설비마다 별도로 설치하여야 한다. 다만, 전등배선은 예외로 한다.제79조(전기설비"
chunk_00314,09_광산안전기술기준_제10차개정_2024-12-19.txt,24,1499,2.5 mm2 이상의 연동선 또는 동등이상의 세기 및 굵기의 절연전선(옥외용 비닐절연전선 및 인입용비닐절연전선을 제외한다)을 사용하고 전선상호간의 사이를 적당히 떨어지게 하고 또한 암석 또는 목재와 접촉하지 않도록 
chunk_00315,09_광산안전기술기준_제10차개정_2024-12-19.txt,25,1500,전류 전선 등 또는 수관·가스관이나 이와 유사한 것과의 사이에 절연성의 격벽을 견고하게 시설할 때  3. 제2종 캡타이어케이블 또는 이와 동등이상의 효율과 세기를 가진 전선을 사용할 때제85조(갱내의 개폐장치) ①갱
chunk_00316,09_광산안전기술기준_제10차개정_2024-12-19.txt,26,1500,=== - 42 - 2. 위험지역에 설치되었거나 사용되고 있는 장비들의 제원 및 검사 자료  ②광업권자 또는 조광권자는 광산에서 사용 중인 전기시설ㆍ장비에 변동이 생기면 제1항제1호에 언급된 도면을 즉시 개정하거나 
chunk_00317,09_광산안전기술기준_제10차개정_2024-12-19.txt,27,1500,항을 준수하여야 한다.   1. 노천채굴 작업장 내의 도로에는 야간에 안전하게 통행이 가능하도록 선명하게 볼 수 있는 조명 또는 안내표지를 설치하여야 한 ===== PAGE 44 ===== - 44 - 다.   2.
chunk_00318,09_광산안전기술기준_제10차개정_2024-12-19.txt,28,1499,"양기 브레이크 장치에 이상이 있을 시 가동을 즉시 중단하고, 수리 완료 후 정상 가동하여야 한다.제98조(드럼과 헤드시브 직경) 광업권자 또는 조광권자는 헤드 시브의 홈이 로프 직경의 2배 이상인지를 확인하여야 한다"
chunk_00319,09_광산안전기술기준_제10차개정_2024-12-19.txt,29,1500,장의 승인을 얻은 때에는 예외로 한다.  1. 심도지시기를 설치하여야 한다.  2. 권양초과 및 속도초과로 인한 위험을 방지할 수 있는 시설을 갖추어야 한다.  3. 정전 기타 동력에 이상이 있을 때에 위험을 방지할
chunk_00320,09_광산안전기술기준_제10차개정_2024-12-19.txt,30,1500,AGE 49 ===== - 49 - 의한 안전율이 80% 이하로 감소한 때에는 이를 사용하지 말아야 한다.  ②제1항제1호 및 제2호의 규정은 기관차에 의하여 사람을 운반할 때에 이를 준용한다.제105조(로프의 관리
chunk_00321,09_광산안전기술기준_제10차개정_2024-12-19.txt,31,1498,"있는 경우에는 광업권자 또는 조광권자, 광산안전관리직원의 승인을 얻어야 한다.제110조(인차의 승강) 광산근로자는 인차가 완전히 정지한 후에 승강하여야 한다. 다만, 조차원이 인차의 조작을 하기 위하여 승강할 때에는"
chunk_00322,09_광산안전기술기준_제10차개정_2024-12-19.txt,32,1500,리직원이 배치한 운전원 또는 보수ㆍ유지ㆍ시험작업을 지시받은 자가 아니면 권양기 또는 기관차를 운전하여서는 안 된다.  ②기관차의 운전원이 기관차로부터 떠날 때에는 다른 사람이 운전할 수 없도록 조치하여야 한다.제11
chunk_00323,09_광산안전기술기준_제10차개정_2024-12-19.txt,33,1500,. 작업전 장비의 안전점검을 실시하여 이상이 없음을 확인한 후 조작 및 운전을 하여야 한다.  2. 갱내 및 갱외작업장의 분기점과 굴곡지점 및 주요시설물 부근을 운행할 때에는 일단정지 또는 서행하여야 한다.  3. 
chunk_00324,09_광산안전기술기준_제10차개정_2024-12-19.txt,34,1499,"된 경우에는 사용을 중지하고 즉시 광업권자 또는 조광권자, 광산안전관리직원에게 보고하여 필요한 지시를 받아야 한다.제129조(위해의 방지) ①광산용 차량으로 작업하는 장소에는 당해작업과 관련이 없는 광산근로자를 출입"
chunk_00325,09_광산안전기술기준_제10차개정_2024-12-19.txt,35,1500,야 한다.  5. 차량이 교행할 수 있도록 폭은 주행차량 최대폭의 2.5배 이상이고 길이는 20 m 이상인 교행지점을 도로 1 km마다 1개소 이상 설치하여야 한다.  6. 결빙에 대비하여 모래함 등 안전시설을 설치
chunk_00326,09_광산안전기술기준_제10차개정_2024-12-19.txt,36,1500,"보행하는 데에 불편이 없도록 간격을 유지하여야 한다. 다만, 다음 각 호의 시설이 설치된 경우에는 예외로 한다.  1. 권양장치에 의하여 사람을 승강시키는 수직갱도 또는 사갱  2. 사다릿길이 개설되어 있는 수직갱도"
chunk_00327,09_광산안전기술기준_제10차개정_2024-12-19.txt,37,1500,m마다 중간발판을 마련하여야 한다.  3. 사다리는 그 상단을 0.6 m 이상 올라가게 만드는 등 적절한 시설을 하여야 한다.  4. 사다릿길위에 권양장치를 한 때에는 판자 등으로 사이벽을 설치하여야 한다.  5. 
chunk_00328,09_광산안전기술기준_제10차개정_2024-12-19.txt,38,1499,작업장의 소음과 충격소음을 측정한 결과 제8조의 규정에 의한 기준치이상이 되는 경우에는 소음 및 충격소음을 감소시킬 수 있는 조치를 하여야 한다.  ②제1항의 소음과 충격소음이 크게 발생되는 작업장에서 작업하는 광산
chunk_00329,09_광산안전기술기준_제10차개정_2024-12-19.txt,39,1499,"콘크리트ㆍ벽돌 등의 불연성물질로 견고하게 축조한 것으로 하여야 한다.제155조(화재감지기) 광업권자 또는 조광권자, 광산안전관리직원이 필요하다고 판단한 갱내외시설(기타 유류시설, 벨트컨베이어, 주요변전시설 등)에는 "
chunk_00330,09_광산안전기술기준_제10차개정_2024-12-19.txt,40,1500,"티플러와 선광장은 입기갱구에 근접하여 설치하여서는 안 된다. 다만, 발생 먼지를 제어하여 갱내로 먼지가 들어가지 않도록 시설을 한 경우에는 예외로 한다.제165조(청소) ①티플러 부근에 선광장내에 쌓인 먼지는 정기적"
chunk_00331,09_광산안전기술기준_제10차개정_2024-12-19.txt,41,1499,"- 호의 조치를 한 경우에는 예외로 한다.  1. 탑승설비가 뒤집히거나 떨어지지 않도록 필요한 조치를 하여야 한다.  2. 안전대나 구명줄을 설치하고, 안전난간을 설치할 수 있는 구조인 경우에는 안전난간을 설치하여야"
chunk_00332,09_광산안전기술기준_제10차개정_2024-12-19.txt,42,1499,는 2곳 이상으로 구분하여야 한다.제178조(수량조절댐의 설치) 갱내수의 급작스런 출수를 방지하기 위하여 수량조절댐을 설치하는 경우에는 다음 각 호를 따라야 한다.  1. 댐의 위치는 암석의 굳기 및 다른 작업장에 
chunk_00333,09_광산안전기술기준_제10차개정_2024-12-19.txt,43,1499,"채굴작업을 함에 있어서 다음 각호의 경우에는 작업을 중지하고 갱내수의 집적 여부 및 돌출성 출수 가능성, 갱도변형 실태 등을 사무소장이 인정한 광업자원분야 전문가의 조사 결과를 반영한 안전관리계획을 수립·이행하여야 "
chunk_00334,09_광산안전기술기준_제10차개정_2024-12-19.txt,44,1499,"사항  7. 공사현장에서의 비상사태에 대비한 비상연락망, 비상동원조직, 경보체제, 응급조치 및 복구에 관한 사항 ===== PAGE 74 ===== - 74 - 제10장 광해의 방지제1절 통칙제182조(광해 예방 및"
chunk_00335,09_광산안전기술기준_제10차개정_2024-12-19.txt,45,1500,자는 제1항의 규정에 따라 폐갱도에 대한 광해방지조치를 안전하게 조치한 때에는 관련된 광산안전도 각 1부를 관할 사무소장 및 한국광해광업공단 사장에게 제출하여야 한다.  ③광업권자 또는 조광권자는 제2항의 규정에 따
chunk_00336,09_광산안전기술기준_제10차개정_2024-12-19.txt,46,1500,등)은 별도의 적치장에 적치할 것  2. 제1호의 광업폐기물은 운반시 날림 및 유출을 방지할 것  3. 기름류ㆍ축전차축전지 등의 유해한 광업폐기물은 지하로 침투하지 않도록 보관시설을 사용할 것  4. 유해한 광업폐기
chunk_00337,09_광산안전기술기준_제10차개정_2024-12-19.txt,47,1500,음 각 호의 시설 중 그 광해 방지에 필요한 정화시설을 설치하여야 한다.   1. 물리적 처리시설  2. 기계식 및 물리화학적 처리시설  3. 자연정화 처리시설제194조(갱수 및 폐수의 배출기준) 갱수 및 폐수의 배
chunk_00338,09_광산안전기술기준_제10차개정_2024-12-19.txt,48,1499,안전규정에 정할 사항) 광해방지를 위한 소음에 관하여 규정할 사항은 다음 각 호와 같다.  1. 소음발생시설과 방지시설의 관리에 관한 사항  2. 소음측정에 관한 사항  3. 시설의 고장ㆍ파손 기타 사고발생시 조치에
chunk_00339,09_광산안전기술기준_제10차개정_2024-12-19.txt,49,1499,"다만 제11조 제4항은 2021년 6월 30일까지 시행하되, 광산안전위원회에서 이 조항의 효력 유지에 대한 검토를 하고 개정 등의 조치를 한다.부 칙이 기준은 산업통상자원부 장관의 승인을 받은 날로부터 시행한다. 부"
chunk_00340,09_광산안전기술기준_제10차개정_2024-12-19.txt,50,1499,"86 - 구 분 내 용 3. 구호대원의    임무 마. 구호반원재해 발생시 비상소집에 신속히 응대하여 필요한 구호장비를 착용하고 반장의 지휘하에 재해 발생지점의 검사, 인명구조, 통풍, 밀폐, 소화, 운반, 보수작업"
chunk_00341,09_광산안전기술기준_제10차개정_2024-12-19.txt,51,1220,"상황, 대원 선임  및 해임 년‧월‧일, 장비사용 기록부, 기타 필요한 사항나. 구호대 명부 : 대원의 직위·생년월일·성명, 기초훈련수료 년‧월‧일, 대원의 선․해임 년‧월‧일, 훈련 및 출동 사항, 기타 필요한 사"
chunk_00342,10_광산안전업무_처리지침_2025-35_latest.txt,1,1499,"===== PAGE 1 ===== - 1 - 산업통상부 고시 제2025-35호광산안전법 시행령 제2조,제8조,제10조,제14조,같은 법 시행규칙 제2조,제4조,제17조에 따른광산안전업무 처리지침을 다음과 같이 변경 "
chunk_00343,10_광산안전업무_처리지침_2025-35_latest.txt,2,1500,류가 제출되지 아니한 경우에 공단은 이를 보완조치하거나 검사신청서를 반려할 수 있다. ②공단은 제1항에 따라 검사신청서를 접수하면 접수일로부터 15일 이내에 검사를 실시하고 그 결과를 신청인에게 통보하여야 한다.다만
chunk_00344,10_광산안전업무_처리지침_2025-35_latest.txt,3,1499,"성능검사 등 위탁 업무에 대해 공단 사장에게개선,보완 등의 조치를 할 수 있다.  제3장 광산안전관리직원의 선·해임제8조(광산안전관리직원의 정원)①법 제13조 및 규칙 제18조에 따른 해당 광산안전관리직원의 정원은 "
chunk_00345,10_광산안전업무_처리지침_2025-35_latest.txt,4,1499,"신고서에다음 각 호의 서류를 첨부하여 한국광업협회에 제출하여야 한다.1.겸직 대상 광산의 광업권자 또는 조광권자 및 광산근로자의 수2.주된 소속 광산과 겸직 광산간 거리,위치도 및 교통수단제11조(안전관리직원 선임기"
chunk_00346,10_광산안전업무_처리지침_2025-35_latest.txt,5,1500,"산안전관리 감독체계와 운영 현황2.광산안전관리직원 확보 상태3.안전에 관련한 각종 일지와 기록문서의 보존 현황4.안전교육 실시 계획,실적 및 해당 시설 현황5.성능검사 및 시설의 관리사항6.광산안전장비,응급구호용품 "
chunk_00347,10_광산안전업무_처리지침_2025-35_latest.txt,6,1500,"광산안전관은 재해조사를 보조할 수 있다. ②사무소장은 제21조 및 제22조에 따라 재해조사를 실시하고,그 결과를 별지 제4호서식에 따라 기록·보존하여야 한다.제21조(재해조사의 기본사항)광산안전관은 재해조사를 할 때"
chunk_00348,10_광산안전업무_처리지침_2025-35_latest.txt,7,1499,경영의 방법 변경 및 기타 안전상 조치할 사항이 일부 장소에 국한되거나경미한 사항이라고 판단될 경우 이를 시정하도록 조치하는 것을 말한다. ②제24조제1호의 시정지시는 안전검사 및 재해조사를 행한 광산안전관이 광산 
chunk_00349,10_광산안전업무_처리지침_2025-35_latest.txt,8,1499,에 따라 안전명령을 하였으나 이를 이행하지 아니하여 이행하도록 촉구를 하였음에도 불구하고 정당한 사유없이 이를 이행하지 아니한 경우3.제20조에 따른 재해조사 과정에서 사고의 원인이 법령을 위반하여 발생한것으로 확인
chunk_00350,10_광산안전업무_처리지침_2025-35_latest.txt,9,1500,이산화황 ③제1항에 따른 유해가스의 측정은 다음 각 호의 방법으로 실시한다.1.갱내공기 중 유해가스 측정은 갱내에서 동시에 사용하는 광산용 차량을 1시간 이상 가동시킨 후 측정한다.2.갱내공기 중 유해가스 측정 장소
chunk_00351,10_광산안전업무_처리지침_2025-35_latest.txt,10,1500,"ㅇ 선광장(원동기를 사용하지 아니하는 건식의 것은 제외) ㅇ 파쇄기,분쇄기,마광기 등의 구조 및 처리용량ㅇ 200kW이상의 동력을 사용하는 갱내의 양수기 및 이에 부속되는 전기시설ㅇ 양수기의 구조 및 형식ㅇ 200k"
chunk_00352,10_광산안전업무_처리지침_2025-35_latest.txt,11,1500,"계산서-로프의 종류,구조,길이,직경 및 규격,파단하중-신호장치의 구조-기타 부속장치 및 안전시설 등 - 18 - 구분 계획서 및 계획도공사설계설명서 100kW이상의 동력을 사용하는벨트컨베이어 ㅇ 계획서-공사 개요 및"
chunk_00353,10_광산안전업무_처리지침_2025-35_latest.txt,12,1499,및 구조설명도-양수기실의 주요 치수 및 구조 설명도-저수지의 주요 치수 및 구조설명도-배수계통도-부하계통도 및 전기 회로도(접지 및 지락 차단장치 표시) -시설의 제원구분양수기전동기형식용량회전수양정및 전원중량 형 단
chunk_00354,10_광산안전업무_처리지침_2025-35_latest.txt,13,1500,"소의 수 및 근무교대 횟수에 따라 조정가능 갱내채굴광산ㅇ 근로자 300명 이상을 고용하는 광산은 300명까지 1명,600명까지 2명을 선임하고,이후 매 300명마다 1명을추가 선임작업 개소의 수 및 근무교대 횟수에 "
chunk_00355,10_광산안전업무_처리지침_2025-35_latest.txt,14,1500,"진 사람으로 선임 〃 - 24 - [별표 4] 먼지 발생 방지(제35조 관련)1. 먼지 측정 방법 가. 대상: 저탄장, 광미장, 선광장, 선탄장, 파쇄시설(파쇄기, 분쇄기, 마광기 등), 석탄 Hopper, 운반도로"
chunk_00356,10_광산안전업무_처리지침_2025-35_latest.txt,15,1493,2. 발파 시 외부로 배출되는 소음 및 지반진동 기준  가. 측정 장소: 대상 구조물의 기초 부근  나. 기준   1) 소음기준구분 낮 밤소음 dB(A)80이하 60이하   2) 진동기준구분문화재주택 및 아파트상가(
chunk_00357,10_광산안전업무_처리지침_2025-35_latest.txt,16,1494,)광업권광산명 등록번호소재지 (전화번호:                       )광종명 광산안전관리직원 구분[    ] 안전관리자      [    ] 안전감독자[    ] 안전계원        [    ] 안전감
chunk_00358,10_광산안전업무_처리지침_2025-35_latest.txt,17,1487,"재해발생에 따른 안전상 미조치 상황 등을 육하원칙에 의거 기재함관련자위반사항(범죄사실)광산안전법 위반 규정 6. 사고예방 대책  * 시정조치, 안전명령 또는 사건송치로 조치할 사항을 기입한다. 7. 사고 조사자첨부 "
chunk_00359,10_광산안전업무_처리지침_2025-35_latest.txt,18,807,광산명: 나. 소재지:                                      (전화 :              ) 다. 광업권자(조광권자) 라. 광종:                             
chunk_00360,11_안전보건관리체계_구축_가이드북.txt,1,1500,===== PAGE 1 ===== 산업재해 예방을 위한 안전보건관리체계 가이드북 이 가이드북은 안전보건관리체계를 구축하고 이행하는 데 참고할 내용을 정리한 것으로 법적인 효력이 있는 것은 아닙니다. 기업의 특성과 환
chunk_00361,11_안전보건관리체계_구축_가이드북.txt,2,1500,"--------------------------------110 코오롱인더스트리㈜ 울산공장 --------------------------------------114 깐깐한 평가와 빠른 개선, ‘자체감사제도’ 덕분에"
chunk_00362,11_안전보건관리체계_구축_가이드북.txt,3,1499,"산업재해를 명시하고, 업무상 사망·부상·질병 건수와 조치내용을 명시하도록 권고 미국 US steel사는 계속되는 산업재해를 줄이기 위해 ‘생산제일’이었던 경영방침을 「안전제일(Safety First), 품질제이(Qu"
chunk_00363,11_안전보건관리체계_구축_가이드북.txt,4,1499,4조] ①  사업주 또는 경영책임자등은 사업주나 법인 또는 기관이 실질적으로 지배·운영· 관리하는 사업 또는 사업장에서 종사자의 안전·보건상 유해 또는 위험을 방지 하기 위하여 그 사업 또는 사업장의 특성 및 규모 
chunk_00364,11_안전보건관리체계_구축_가이드북.txt,5,1500,", 위험장소 등에 대한 리스트를 관리한다. 7.  사업장에서 발생할 수 있는 재해 시나리오와 이에 대한 대응방안을 1개 이상 작성한다 8.  도급·용역·위탁 업체 선정 시, 수급인 등의 안전보건 수준을 고려하여 선정"
chunk_00365,11_안전보건관리체계_구축_가이드북.txt,6,1499,"을 때 안전성을 검토하는 별도의 절차가 있다. 7.   안전보건 문제에 관한 논의 시 수급인의 의견도 반영될 수 있는 절차를 운영한다. 8.   수급인과 함께 정기적으로 안전점검을 실시하고, 문제점을 개선한다. 9."
chunk_00366,11_안전보건관리체계_구축_가이드북.txt,7,1500,산업재해 및 아차사고를 조사합니다. 위험기계·기구·설비 등을 파악합니다. 유해인자를 파악합니다. 위험장소 및 작업형태별 위험요인을 파악합니다. 위험요인 파악 위험요인을 바탕으로 ‘시나리오’를 작성합니다. ‘재해 발생
chunk_00367,11_안전보건관리체계_구축_가이드북.txt,8,1499,"표를 정하고 정기적으로 평가합니다.(자세한 내용은 110p 참고) 사업장 내 공장 신축, 공정·설비·화학물질 변경 등 작업환경 변화가 있는 경우 사전에 안전보건 확보방안*도 마련합니다. * 해당 작업과 연관된 수급인"
chunk_00368,11_안전보건관리체계_구축_가이드북.txt,9,1500,"·대체 및 통제 (자세한 내용은 60~63p 참고) ===== PAGE 20 ===== 19 실행방법 사업장 안전보건 확보를 위한 충분한 인력이 있는지 확인하고, 부족한 경우에는 추가로 확보합니다. 안전보건관리체계 "
chunk_00369,11_안전보건관리체계_구축_가이드북.txt,10,1500,를 전담하는 조직을 설치 <중대법 제4조제1항 및 시행령 입법예고안 제4조제5호> * 상시근로자 수가 500명 이상인 사업 / 사업장 또는 시공능력 200위 이내 건설회사 자원 배정 관련 21 ===== PAGE 2
chunk_00370,11_안전보건관리체계_구축_가이드북.txt,11,1500,"한 기술, 산재 통계 유지·관리·분석 등에 대한 지도·조언 및 보좌 보건 관리자 (18조) 업종별 상이 - (건설) 800억 원↑ * 토목공사는 1,000억 원↑ - (제조 등) 50명↑ *   300명↑ 사업장은 "
chunk_00371,11_안전보건관리체계_구축_가이드북.txt,12,1498,"‘안전’을 전담하는 독립적인 조직을 구성했다. 현재 CSO 산하 3개 팀(안전보건팀, 안전점검팀, 안전혁신학교)에 28명, 각 부 문 및 사업본부에는 5개 팀 16명, 113곳의 현장에는 안전관리자 316명과 보건 "
chunk_00372,11_안전보건관리체계_구축_가이드북.txt,13,1499,"제안해 4월부터 시행된 제도다. 대심도 터널, 장대 교량 등 24시간 교대작업을 하는 인프라 건설현장은 한 번의 사고가 대형사고 로 이어질 위험이 높다. 안전소장은 이런 고위험 및 대형 현장에서 기술사고 예 방을 위"
chunk_00373,11_안전보건관리체계_구축_가이드북.txt,14,1499,"잠재된 위험에 대해 가장 잘 알고 있는 현장 작업자의 참여가 반드시 필요합니다. 실행방법 안전보건 경영방침과 목표, 산업안전보건법령의 주요 내용, 안전보건관리규정, 산업 안전보건위원회 의결사항 등을 홈페이지 등에 게"
chunk_00374,11_안전보건관리체계_구축_가이드북.txt,15,1500,실시하는 회의로 안전 확보를 위한 세부 작업방법 등을 논의 하고 결정 유의사항  관리감독자는 주요 위험 요인을 공유하고 자유로운 토의를 유도 ‘안전한 작업방법’ 선택을 목적으로 논의 가급적 전원이 합의한 작업방법으로
chunk_00375,11_안전보건관리체계_구축_가이드북.txt,16,1499,법령 산업안전보건법령 주요 내용 게시 사업주는 산업안전보건법의 주요 내용을 근로자가 쉽게 볼 수 있는 장소에 게시하거나 널리 알려야 함 <산안법 제34조> 안전보건관리규정 작성·변경 안전보건관리규정*은 산업안전보건위
chunk_00376,11_안전보건관리체계_구축_가이드북.txt,17,1500,"제품(초산, 초산비닐)을 생산하는 기업이다. 1989년 공장건설 단계부터 합작회사인 세계적인 석유기업 BP(브리티시페트롤리엄)社의 안전관리시스템을 적용했고, 30여 년간 ‘안전이 최우선’이라는 확고한 철학 아래 모든"
chunk_00377,11_안전보건관리체계_구축_가이드북.txt,18,1500,"회씩, 일주일간 오직 ‘안전’만 생각하면서 집중적으로 안전활동을 하죠. 월요일 출근길에 공장장과 팀장들이 정문에서 안전구호를 외치고 직원들에게 비타 민제 등을 나눠주는 ‘안전 캠페인’을 시작으로 다양한 프로그램을 진"
